cle_obs,code_departement,nom_departement,annee_ref,type_info_geo
1094171,974,"La Réunion",2017,Rattachement
1094172,974,"La Réunion",2017,Rattachement
1094173,974,"La Réunion",2017,Rattachement
1094174,974,"La Réunion",2017,Rattachement
1094175,974,"La Réunion",2017,Rattachement
1094176,974,"La Réunion",2017,Rattachement
1094177,974,"La Réunion",2017,Rattachement
1094178,974,"La Réunion",2017,Rattachement
1094179,974,"La Réunion",2017,Rattachement
1094180,974,"La Réunion",2017,Rattachement
1094181,974,"La Réunion",2017,Rattachement
1094182,974,"La Réunion",2017,Rattachement
1094183,974,"La Réunion",2017,Rattachement
1094184,974,"La Réunion",2017,Rattachement
1094185,974,"La Réunion",2017,Rattachement
1094186,974,"La Réunion",2017,Rattachement
1094187,974,"La Réunion",2017,Rattachement
1094188,974,"La Réunion",2017,Rattachement
1094189,974,"La Réunion",2017,Rattachement
1094190,974,"La Réunion",2017,Rattachement
1094191,974,"La Réunion",2017,Rattachement
1094192,974,"La Réunion",2017,Rattachement
1094193,974,"La Réunion",2017,Rattachement
1094194,974,"La Réunion",2017,Rattachement
1094195,974,"La Réunion",2017,Rattachement
1094196,974,"La Réunion",2017,Rattachement
1094197,974,"La Réunion",2017,Rattachement
1094198,974,"La Réunion",2017,Rattachement
1094199,974,"La Réunion",2017,Rattachement
1094200,974,"La Réunion",2017,Rattachement
1094201,974,"La Réunion",2017,Rattachement
1094202,974,"La Réunion",2017,Rattachement
1094203,974,"La Réunion",2017,Rattachement
1094204,974,"La Réunion",2017,Rattachement
1094205,974,"La Réunion",2017,Rattachement
1094206,974,"La Réunion",2017,Rattachement
1094207,974,"La Réunion",2017,Rattachement
1094208,974,"La Réunion",2017,Rattachement
1094209,974,"La Réunion",2017,Rattachement
1094210,974,"La Réunion",2017,Rattachement
1094211,974,"La Réunion",2017,Rattachement
1094212,974,"La Réunion",2017,Rattachement
1094213,974,"La Réunion",2017,Rattachement
1094214,974,"La Réunion",2017,Rattachement
1094215,974,"La Réunion",2017,Rattachement
1094216,974,"La Réunion",2017,Rattachement
1094217,974,"La Réunion",2017,Rattachement
1094218,974,"La Réunion",2017,Rattachement
1094219,974,"La Réunion",2017,Rattachement
1094220,974,"La Réunion",2017,Rattachement
1094221,974,"La Réunion",2017,Rattachement
1094222,974,"La Réunion",2017,Rattachement
1094223,974,"La Réunion",2017,Rattachement
1094224,974,"La Réunion",2017,Rattachement
1094225,974,"La Réunion",2017,Rattachement
1094226,974,"La Réunion",2017,Rattachement
1094227,974,"La Réunion",2017,Rattachement
1094228,974,"La Réunion",2017,Rattachement
1094229,974,"La Réunion",2017,Rattachement
1094230,974,"La Réunion",2017,Rattachement
1094231,974,"La Réunion",2017,Rattachement
1094232,974,"La Réunion",2017,Rattachement
1094233,974,"La Réunion",2017,Rattachement
1094234,974,"La Réunion",2017,Rattachement
1094235,974,"La Réunion",2017,Rattachement
1094236,974,"La Réunion",2017,Rattachement
1094237,974,"La Réunion",2017,Rattachement
1094238,974,"La Réunion",2017,Rattachement
1094239,974,"La Réunion",2017,Rattachement
1094240,974,"La Réunion",2017,Rattachement
1094241,974,"La Réunion",2017,Rattachement
1094242,974,"La Réunion",2017,Rattachement
1094243,974,"La Réunion",2017,Rattachement
1094244,974,"La Réunion",2017,Rattachement
1094245,974,"La Réunion",2017,Rattachement
1094246,974,"La Réunion",2017,Rattachement
1094247,974,"La Réunion",2017,Rattachement
1094248,974,"La Réunion",2017,Rattachement
1094249,974,"La Réunion",2017,Rattachement
1094250,974,"La Réunion",2017,Rattachement
1094251,974,"La Réunion",2017,Rattachement
1094252,974,"La Réunion",2017,Rattachement
1094253,974,"La Réunion",2017,Rattachement
1094254,974,"La Réunion",2017,Rattachement
1094255,974,"La Réunion",2017,Rattachement
1094256,974,"La Réunion",2017,Rattachement
1094257,974,"La Réunion",2017,Rattachement
1094258,974,"La Réunion",2017,Rattachement
1094259,974,"La Réunion",2017,Rattachement
1094260,974,"La Réunion",2017,Rattachement
1094261,974,"La Réunion",2017,Rattachement
1094262,974,"La Réunion",2017,Rattachement
1094263,974,"La Réunion",2017,Rattachement
1094264,974,"La Réunion",2017,Rattachement
1094265,974,"La Réunion",2017,Rattachement
1094266,974,"La Réunion",2017,Rattachement
1094267,974,"La Réunion",2017,Rattachement
1094268,974,"La Réunion",2017,Rattachement
1094269,974,"La Réunion",2017,Rattachement
1094270,974,"La Réunion",2017,Rattachement
1094271,974,"La Réunion",2017,Rattachement
1094272,974,"La Réunion",2017,Rattachement
1094273,974,"La Réunion",2017,Rattachement
1094274,974,"La Réunion",2017,Rattachement
1094275,974,"La Réunion",2017,Rattachement
1094276,974,"La Réunion",2017,Rattachement
1094277,974,"La Réunion",2017,Rattachement
1094278,974,"La Réunion",2017,Rattachement
1094279,974,"La Réunion",2017,Rattachement
1094280,974,"La Réunion",2017,Rattachement
1094281,974,"La Réunion",2017,Rattachement
1094282,974,"La Réunion",2017,Rattachement
1094283,974,"La Réunion",2017,Rattachement
1094284,974,"La Réunion",2017,Rattachement
1094285,974,"La Réunion",2017,Rattachement
1094286,974,"La Réunion",2017,Rattachement
1094287,974,"La Réunion",2017,Rattachement
1094288,974,"La Réunion",2017,Rattachement
1094289,974,"La Réunion",2017,Rattachement
1094290,974,"La Réunion",2017,Rattachement
1094291,974,"La Réunion",2017,Rattachement
1094292,974,"La Réunion",2017,Rattachement
1094293,974,"La Réunion",2017,Rattachement
1094294,974,"La Réunion",2017,Rattachement
1094295,974,"La Réunion",2017,Rattachement
1094296,974,"La Réunion",2017,Rattachement
1094297,974,"La Réunion",2017,Rattachement
1094298,974,"La Réunion",2017,Rattachement
1094299,974,"La Réunion",2017,Rattachement
1094300,974,"La Réunion",2017,Rattachement
1094301,974,"La Réunion",2017,Rattachement
1094302,974,"La Réunion",2017,Rattachement
1094303,974,"La Réunion",2017,Rattachement
1094304,974,"La Réunion",2017,Rattachement
1094305,974,"La Réunion",2017,Rattachement
1094306,974,"La Réunion",2017,Rattachement
1094307,974,"La Réunion",2017,Rattachement
1094308,974,"La Réunion",2017,Rattachement
1094309,974,"La Réunion",2017,Rattachement
1094310,974,"La Réunion",2017,Rattachement
1094311,974,"La Réunion",2017,Rattachement
1094312,974,"La Réunion",2017,Rattachement
1094313,974,"La Réunion",2017,Rattachement
1094314,974,"La Réunion",2017,Rattachement
1094315,974,"La Réunion",2017,Rattachement
1094316,974,"La Réunion",2017,Rattachement
1094317,974,"La Réunion",2017,Rattachement
1094318,974,"La Réunion",2017,Rattachement
1094319,974,"La Réunion",2017,Rattachement
1094320,974,"La Réunion",2017,Rattachement
1094321,974,"La Réunion",2017,Rattachement
1094322,974,"La Réunion",2017,Rattachement
1094323,974,"La Réunion",2017,Rattachement
1094324,974,"La Réunion",2017,Rattachement
1094325,974,"La Réunion",2017,Rattachement
1094326,974,"La Réunion",2017,Rattachement
1094327,974,"La Réunion",2017,Rattachement
1094328,974,"La Réunion",2017,Rattachement
1094329,974,"La Réunion",2017,Rattachement
1094330,974,"La Réunion",2017,Rattachement
1094331,974,"La Réunion",2017,Rattachement
1094332,974,"La Réunion",2017,Rattachement
1094333,974,"La Réunion",2017,Rattachement
1094334,974,"La Réunion",2017,Rattachement
1094335,974,"La Réunion",2017,Rattachement
1094336,974,"La Réunion",2017,Rattachement
1094337,974,"La Réunion",2017,Rattachement
1094338,974,"La Réunion",2017,Rattachement
1094339,974,"La Réunion",2017,Rattachement
1094340,974,"La Réunion",2017,Rattachement
1094341,974,"La Réunion",2017,Rattachement
1094342,974,"La Réunion",2017,Rattachement
1094343,974,"La Réunion",2017,Rattachement
1094344,974,"La Réunion",2017,Rattachement
1094345,974,"La Réunion",2017,Rattachement
1094346,974,"La Réunion",2017,Rattachement
1094347,974,"La Réunion",2017,Rattachement
1094348,974,"La Réunion",2017,Rattachement
1094349,974,"La Réunion",2017,Rattachement
1094350,974,"La Réunion",2017,Rattachement
1094351,974,"La Réunion",2017,Rattachement
1094352,974,"La Réunion",2017,Rattachement
1094353,974,"La Réunion",2017,Rattachement
1094354,974,"La Réunion",2017,Rattachement
1094355,974,"La Réunion",2017,Rattachement
1094356,974,"La Réunion",2017,Rattachement
1094357,974,"La Réunion",2017,Rattachement
1094358,974,"La Réunion",2017,Rattachement
1094359,974,"La Réunion",2017,Rattachement
1094360,974,"La Réunion",2017,Rattachement
1094361,974,"La Réunion",2017,Rattachement
1094362,974,"La Réunion",2017,Rattachement
1094363,974,"La Réunion",2017,Rattachement
1094364,974,"La Réunion",2017,Rattachement
1094365,974,"La Réunion",2017,Rattachement
1094366,974,"La Réunion",2017,Rattachement
1094367,974,"La Réunion",2017,Rattachement
1094368,974,"La Réunion",2017,Rattachement
1094369,974,"La Réunion",2017,Rattachement
1094370,974,"La Réunion",2017,Rattachement
1094371,974,"La Réunion",2017,Rattachement
1094372,974,"La Réunion",2017,Rattachement
1094373,974,"La Réunion",2017,Rattachement
1094374,974,"La Réunion",2017,Rattachement
1094375,974,"La Réunion",2017,Rattachement
1094376,974,"La Réunion",2017,Rattachement
1094377,974,"La Réunion",2017,Rattachement
1094378,974,"La Réunion",2017,Rattachement
1094379,974,"La Réunion",2017,Rattachement
1094380,974,"La Réunion",2017,Rattachement
1094381,974,"La Réunion",2017,Rattachement
1094382,974,"La Réunion",2017,Rattachement
1094383,974,"La Réunion",2017,Rattachement
1094384,974,"La Réunion",2017,Rattachement
1094385,974,"La Réunion",2017,Rattachement
1094386,974,"La Réunion",2017,Rattachement
1094387,974,"La Réunion",2017,Rattachement
1094388,974,"La Réunion",2017,Rattachement
1094389,974,"La Réunion",2017,Rattachement
1094390,974,"La Réunion",2017,Rattachement
1094391,974,"La Réunion",2017,Rattachement
1094392,974,"La Réunion",2017,Rattachement
1094393,974,"La Réunion",2017,Rattachement
1094394,974,"La Réunion",2017,Rattachement
1094395,974,"La Réunion",2017,Rattachement
1094396,974,"La Réunion",2017,Rattachement
1094397,974,"La Réunion",2017,Rattachement
1094398,974,"La Réunion",2017,Rattachement
1094399,974,"La Réunion",2017,Rattachement
1094400,974,"La Réunion",2017,Rattachement
1094401,974,"La Réunion",2017,Rattachement
1094402,974,"La Réunion",2017,Rattachement
1094403,974,"La Réunion",2017,Rattachement
1094404,974,"La Réunion",2017,Rattachement
1094405,974,"La Réunion",2017,Rattachement
1094406,974,"La Réunion",2017,Rattachement
1094407,974,"La Réunion",2017,Rattachement
1094408,974,"La Réunion",2017,Rattachement
1094409,974,"La Réunion",2017,Rattachement
1094410,974,"La Réunion",2017,Rattachement
1094411,974,"La Réunion",2017,Rattachement
1094412,974,"La Réunion",2017,Rattachement
1094413,974,"La Réunion",2017,Rattachement
1094414,974,"La Réunion",2017,Rattachement
1094415,974,"La Réunion",2017,Rattachement
1094416,974,"La Réunion",2017,Rattachement
1094417,974,"La Réunion",2017,Rattachement
1094418,974,"La Réunion",2017,Rattachement
1094419,974,"La Réunion",2017,Rattachement
1094420,974,"La Réunion",2017,Rattachement
1094421,974,"La Réunion",2017,Rattachement
1094422,974,"La Réunion",2017,Rattachement
1094423,974,"La Réunion",2017,Rattachement
1094424,974,"La Réunion",2017,Rattachement
1094425,974,"La Réunion",2017,Rattachement
1094426,974,"La Réunion",2017,Rattachement
1094427,974,"La Réunion",2017,Rattachement
1094428,974,"La Réunion",2017,Rattachement
1094429,974,"La Réunion",2017,Rattachement
1094430,974,"La Réunion",2017,Rattachement
1094431,974,"La Réunion",2017,Rattachement
1094432,974,"La Réunion",2017,Rattachement
1094433,974,"La Réunion",2017,Rattachement
1094434,974,"La Réunion",2017,Rattachement
1094435,974,"La Réunion",2017,Rattachement
1094436,974,"La Réunion",2017,Rattachement
1094437,974,"La Réunion",2017,Rattachement
1094438,974,"La Réunion",2017,Rattachement
1094439,974,"La Réunion",2017,Rattachement
1094440,974,"La Réunion",2017,Rattachement
1094441,974,"La Réunion",2017,Rattachement
1094442,974,"La Réunion",2017,Rattachement
1094443,974,"La Réunion",2017,Rattachement
1094444,974,"La Réunion",2017,Rattachement
1094445,974,"La Réunion",2017,Rattachement
1094446,974,"La Réunion",2017,Rattachement
1094447,974,"La Réunion",2017,Rattachement
1094448,974,"La Réunion",2017,Rattachement
1094449,974,"La Réunion",2017,Rattachement
1094450,974,"La Réunion",2017,Rattachement
1094451,974,"La Réunion",2017,Rattachement
1094452,974,"La Réunion",2017,Rattachement
1094453,974,"La Réunion",2017,Rattachement
1094454,974,"La Réunion",2017,Rattachement
1094455,974,"La Réunion",2017,Rattachement
1094456,974,"La Réunion",2017,Rattachement
1094457,974,"La Réunion",2017,Rattachement
1094458,974,"La Réunion",2017,Rattachement
1094459,974,"La Réunion",2017,Rattachement
1094460,974,"La Réunion",2017,Rattachement
1094461,974,"La Réunion",2017,Rattachement
1094462,974,"La Réunion",2017,Rattachement
1094463,974,"La Réunion",2017,Rattachement
1094464,974,"La Réunion",2017,Rattachement
1094465,974,"La Réunion",2017,Rattachement
1094466,974,"La Réunion",2017,Rattachement
1094467,974,"La Réunion",2017,Rattachement
1094468,974,"La Réunion",2017,Rattachement
1094469,974,"La Réunion",2017,Rattachement
1094470,974,"La Réunion",2017,Rattachement
1094471,974,"La Réunion",2017,Rattachement
1094472,974,"La Réunion",2017,Rattachement
1094473,974,"La Réunion",2017,Rattachement
1094474,974,"La Réunion",2017,Rattachement
1094475,974,"La Réunion",2017,Rattachement
1094476,974,"La Réunion",2017,Rattachement
1094477,974,"La Réunion",2017,Rattachement
1094478,974,"La Réunion",2017,Rattachement
1094479,974,"La Réunion",2017,Rattachement
1094480,974,"La Réunion",2017,Rattachement
1094481,974,"La Réunion",2017,Rattachement
1094482,974,"La Réunion",2017,Rattachement
1094483,974,"La Réunion",2017,Rattachement
1094484,974,"La Réunion",2017,Rattachement
1094485,974,"La Réunion",2017,Rattachement
1094486,974,"La Réunion",2017,Rattachement
1094487,974,"La Réunion",2017,Rattachement
1094488,974,"La Réunion",2017,Rattachement
1094489,974,"La Réunion",2017,Rattachement
1094490,974,"La Réunion",2017,Rattachement
1094491,974,"La Réunion",2017,Rattachement
1094492,974,"La Réunion",2017,Rattachement
1094493,974,"La Réunion",2017,Rattachement
1094494,974,"La Réunion",2017,Rattachement
1094495,974,"La Réunion",2017,Rattachement
1094496,974,"La Réunion",2017,Rattachement
1094497,974,"La Réunion",2017,Rattachement
1094498,974,"La Réunion",2017,Rattachement
1094499,974,"La Réunion",2017,Rattachement
1094500,974,"La Réunion",2017,Rattachement
1094501,974,"La Réunion",2017,Rattachement
1094502,974,"La Réunion",2017,Rattachement
1094503,974,"La Réunion",2017,Rattachement
1094504,974,"La Réunion",2017,Rattachement
1094505,974,"La Réunion",2017,Rattachement
1094506,974,"La Réunion",2017,Rattachement
1094507,974,"La Réunion",2017,Rattachement
1094508,974,"La Réunion",2017,Rattachement
1094509,974,"La Réunion",2017,Rattachement
1094510,974,"La Réunion",2017,Rattachement
1094511,974,"La Réunion",2017,Rattachement
1094512,974,"La Réunion",2017,Rattachement
1094513,974,"La Réunion",2017,Rattachement
1094514,974,"La Réunion",2017,Rattachement
1094515,974,"La Réunion",2017,Rattachement
1094516,974,"La Réunion",2017,Rattachement
1094517,974,"La Réunion",2017,Rattachement
1094518,974,"La Réunion",2017,Rattachement
1094519,974,"La Réunion",2017,Rattachement
1094520,974,"La Réunion",2017,Rattachement
1094521,974,"La Réunion",2017,Rattachement
1094522,974,"La Réunion",2017,Rattachement
1094523,974,"La Réunion",2017,Rattachement
1094524,974,"La Réunion",2017,Rattachement
1094525,974,"La Réunion",2017,Rattachement
1094526,974,"La Réunion",2017,Rattachement
1094527,974,"La Réunion",2017,Rattachement
1094528,974,"La Réunion",2017,Rattachement
1094529,974,"La Réunion",2017,Rattachement
1094530,974,"La Réunion",2017,Rattachement
1094531,974,"La Réunion",2017,Rattachement
1094532,974,"La Réunion",2017,Rattachement
1094533,974,"La Réunion",2017,Rattachement
1094534,974,"La Réunion",2017,Rattachement
1094535,974,"La Réunion",2017,Rattachement
1094536,974,"La Réunion",2017,Rattachement
1094537,974,"La Réunion",2017,Rattachement
1094538,974,"La Réunion",2017,Rattachement
1094539,974,"La Réunion",2017,Rattachement
1094540,974,"La Réunion",2017,Rattachement
1094541,974,"La Réunion",2017,Rattachement
1094542,974,"La Réunion",2017,Rattachement
1094543,974,"La Réunion",2017,Rattachement
1094544,974,"La Réunion",2017,Rattachement
1094545,974,"La Réunion",2017,Rattachement
1094546,974,"La Réunion",2017,Rattachement
1094547,974,"La Réunion",2017,Rattachement
1094548,974,"La Réunion",2017,Rattachement
1094549,974,"La Réunion",2017,Rattachement
1094550,974,"La Réunion",2017,Rattachement
1094551,974,"La Réunion",2017,Rattachement
1094552,974,"La Réunion",2017,Rattachement
1094553,974,"La Réunion",2017,Rattachement
1094554,974,"La Réunion",2017,Rattachement
1094555,974,"La Réunion",2017,Rattachement
1094556,974,"La Réunion",2017,Rattachement
1094557,974,"La Réunion",2017,Rattachement
1094558,974,"La Réunion",2017,Rattachement
1094559,974,"La Réunion",2017,Rattachement
1094560,974,"La Réunion",2017,Rattachement
1094561,974,"La Réunion",2017,Rattachement
1094562,974,"La Réunion",2017,Rattachement
