cle_obs,nom,definition,valeur,unite,thematique,type
1190045,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180075,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180019,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181944,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191789,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181173,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179182,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097306,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191659,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196285,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191087,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186636,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177311,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094592,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097282,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183456,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097163,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181269,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189241,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177737,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185265,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188222,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094352,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189899,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094404,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189406,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198538,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190545,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190552,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094158,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198572,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178807,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179422,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1182938,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180552,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188250,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192042,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095942,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189373,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096703,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189069,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094013,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180066,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185486,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181021,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185973,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179413,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177438,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191342,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197277,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195695,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198257,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183704,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186361,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192502,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185456,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094328,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094286,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184826,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188992,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190095,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094734,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188821,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183242,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096890,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180685,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184033,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180412,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181714,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095927,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189413,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185747,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197678,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198681,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191435,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185984,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186546,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186799,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197768,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191924,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189633,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191057,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097112,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188630,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187643,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192861,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198675,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179262,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195685,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094397,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095954,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196038,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191266,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195885,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093765,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180548,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094629,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191630,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186958,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094569,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181176,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187152,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185690,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198502,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094106,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192316,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1182998,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184680,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189924,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178000,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191987,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186140,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184974,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177946,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178908,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192631,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183629,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179213,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187537,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188200,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1182931,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184932,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192268,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183256,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184691,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183893,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094273,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186066,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196111,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178720,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178706,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180700,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184880,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097249,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188892,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196773,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095824,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185847,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181194,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184959,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093832,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183314,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096349,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197664,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183025,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192900,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196590,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198320,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180675,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197176,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196108,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190618,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190873,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187659,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197015,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096624,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181898,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191307,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195484,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192312,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195388,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179373,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179746,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196381,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189417,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095812,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1181215,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095352,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185896,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177637,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184580,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093606,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188055,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094216,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198469,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198145,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186277,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186060,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196180,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189440,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178512,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198168,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183034,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1182510,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095741,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192401,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196097,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189545,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094100,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197603,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196827,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1193106,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188125,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188112,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187922,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183492,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186763,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095177,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190690,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094047,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197890,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094249,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179897,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187885,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183468,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188142,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188577,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1195698,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096398,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189935,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198314,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196286,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180577,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096377,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096524,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1182649,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096003,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094505,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096680,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177674,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191725,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183958,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183113,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183069,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186011,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186213,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190226,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093991,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191603,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188632,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1184834,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198559,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177458,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183683,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188881,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096774,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186126,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191392,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187893,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179304,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192642,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180946,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1191451,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093624,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192840,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196967,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1187636,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192761,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189458,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1196917,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094144,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183804,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1179487,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185653,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1182425,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192031,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185449,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190311,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180777,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095328,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1192100,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188196,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1185003,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1177796,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188775,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094630,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180003,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1093896,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1188697,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1097310,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1186801,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1096442,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1095168,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1190759,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1183389,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1198413,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1094452,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1197010,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1178961,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1193074,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189070,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1189030,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
1180725,altitude_mnt,"Altitude déduite du MNT à 10m",0.00,m,Altitude,QTA
