Programme;Station;Date;REPLICAT_Numero;Taxon;Groupe_taxons;MESURE_Numero_individu;REPLICAT_Abondance_poissons_Protocole_BELT_-_transects_aleatoires_-_suivi_cible;REPLICAT_Longueur_poisson_cm_Protocole_BELT_-_suivi_cible-Centimetre;REPLICAT_Translation_Suivi_Epinephelus_merra_POPMER-Centimetre;REPLICAT_Substrat_Suivis_Epinephelus_merra_POPMER;REPLICAT_Anfractuosite_suivis_Epinephelus_merra_-_POMER_Pothin_K_2007;REPLICAT_Longueur_transect_metre_ruban-Metre;REPLICAT_Largeur_obs-Metre;OBSERVATION_Profondeur-Metre;OBSERVATION_Pluies_<24h;OBSERVATION_Ensoleillement;OBSERVATION_Vent;OBSERVATION_Etat_de_la_mer;OBSERVATION_Courant;OBSERVATION_Maree;OBSERVATION_Visibilite;MESURE_Organisme_analyste;OBSERVATION_Campagne;OBSERVATION_Campagne_commentaires;STATION_Identifiant;STATION_Mnemonique;STATION_Entite_classement;OBSERVATION_Coordonnees_MINX;OBSERVATION_Coordonnees_MAXX;OBSERVATION_Coordonnees_MINY;OBSERVATION_Coordonnees_MAXY;REPLICAT_Moyen_acquisition;REPLICAT_Organisme_observateur;OBSERVATION_Observateurs;OBSERVATION_Mnemonique;REPLICAT_Taille;REPLICAT_Unite;MESURE_Commentaires;Taxon_saisi;MESURE_Niveau_qualite;MESURE_Date_Qualif;MESURE_Commentaire_Qualif;MESURE_Identifiant_interne_TAXON_NAME_ID;MESURE_Identifiants_interne_MEAS_ID;MESURE_Identifiants_interne_TAXON_MEAS_ID;STATION_Entite_classement_Type;STATION_Entite_classement_Identifiant;STATION_Entite_classement_Rang_lieu;OBSERVATION_Heure;OBSERVATION_Commentaire;OBSERVATION_Date_controle;OBSERVATION_Date_validation;OBSERVATION_Niveau_qualite;OBSERVATION_Date_qualification;OBSERVATION_Commentaire_qualification;OBSERVATION_Geometrie_heritee;OBSERVATION_Profondeur_precise;OBSERVATION_Profondeur_precise_Symbole_unite;REPLICAT_Heure;REPLICAT_Profondeur_precise;REPLICAT_Profondeur_precise_Min;REPLICAT_Profondeur_precise_Max;REPLICAT_Geometrie_heritee;REPLICAT_Profondeur_precise_Symbole_unite;REPLICAT_Profondeur_precise_Unite;REPLICAT_Commentaire;REPLICAT_Moyen_acquisition_Taille;REPLICAT_Moyen_acquisition_Taille_Symbole_unite;REPLICAT_Nombre_individu;REPLICAT_Date_controle;REPLICAT_Date_validation;REPLICAT_Niveau_qualite;REPLICAT_Date_qualification;REPLICAT_Commentaire_qualification;REPLICAT_Coordonnees_MINX;REPLICAT_Coordonnees_MAXX;REPLICAT_Coordonnees_MINY;REPLICAT_Coordonnees_MAXY;Moratoire
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;24/01/2019;1;Epinephelus merra;Algues gazonnantes;1;1;12;320;Corail mort en place;Présence;20;2;00 - 03 m;;Fort;Calme;Calme;Faible;;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2020-04-30 depuis l'observation null - ACB mort;Epinephelus merra;Non qualifié;;;60002174;71414713|71414710|71414712|71414714|71414709|71414711|71414505|71414504;69527899|69527891|69527900|69527897|69527898;Zones marines;126;244;09:40:00;Saisie MD ordi perso - télétravail Covid 19;19/05/2020;27/05/2020;Non qualifié;;;1;;;09:40:00;;;;1;;;;;;;27/05/2020;27/05/2020;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;24/01/2019;1;Epinephelus merra;Algues gazonnantes;2;1;14;320;Corail mort en place;Présence;20;2;00 - 03 m;;Fort;Calme;Calme;Faible;;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2020-04-30 depuis l'observation null - ACB mort;Epinephelus merra;Non qualifié;;;60002174;71414713|71414710|71414712|71414714|71414709|71414711|71414505|71414504;69527894|69527896|69527895|69527892|69527893;Zones marines;126;244;09:40:00;Saisie MD ordi perso - télétravail Covid 19;19/05/2020;27/05/2020;Non qualifié;;;1;;;09:40:00;;;;1;;;;;;;27/05/2020;27/05/2020;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;09/01/2020;1;;;;;;;;;20;2;00 - 03 m;;Fort;Vent;Belle;Fort;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2020-07-22 depuis l'observation null;;Non qualifié;;;;71456042|71456043|71456045|71456041|71456047|71456044|71456046|71455927|71455926;;Zones marines;126;244;09:42:00;Saisie MD - ATTENTION, station passe dans un secteur interdit à la pêche à partir du 1er janvier 2020 suite à l'AP 3416 du 31/10/2019;22/07/2020;22/07/2020;Non qualifié;;;1;;;09:42:00;;;;1;;;;;;;22/07/2020;22/07/2020;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;30/11/2020;1;Epinephelus merra;Acropore digité;1;1;8;200;Substrat dur colonisé;Absence;20;2;00 - 03 m;;Fort;Calme;;Moyen;Haute;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH09-2021_Belt_Poisson-ZIP;;;Résultat dupliqué le 2021-08-26 depuis l'observation null;Epinephelus merra;Non qualifié;;;60002174;72124898|72124897|72124896|72124895|72124899|72124900|72124867|72124868;70252299|70252294|70252297|70252291|70252292;Zones marines;126;244;10:35:00;Saisie MD - Observateur: Jérôme CLOTAGATIDE - Attention, seuls les individus E.merra ont été comptabilisés - ATTENTION, la station passe dans un secteur interdit à la pêche à partir du 01/01/2020 suite à l'AP n°3416 du 31/10/2019 - ;09/08/2023;09/08/2023;Non qualifié;;;1;;;10:35:00;;;;1;;;;;;;09/08/2023;09/08/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;30/11/2020;1;Epinephelus merra;Algues gazonnantes;2;1;15;70;Corail mort en place;Absence;20;2;00 - 03 m;;Fort;Calme;;Moyen;Haute;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH09-2021_Belt_Poisson-ZIP;;;Résultat dupliqué le 2021-08-26 depuis l'observation null - ACD mort;Epinephelus merra;Non qualifié;;;60002174;72124898|72124897|72124896|72124895|72124899|72124900|72124867|72124868;70252296|70252300|70252293|70252298|70252295;Zones marines;126;244;10:35:00;Saisie MD - Observateur: Jérôme CLOTAGATIDE - Attention, seuls les individus E.merra ont été comptabilisés - ATTENTION, la station passe dans un secteur interdit à la pêche à partir du 01/01/2020 suite à l'AP n°3416 du 31/10/2019 - ;09/08/2023;09/08/2023;Non qualifié;;;1;;;10:35:00;;;;1;;;;;;;09/08/2023;09/08/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;28/01/2022;1;Epinephelus merra;Acropore branchu;1;1;13;260;Substrat dur colonisé;Présence;20;2;00 - 03 m;Nulle;Fort;Brise;Belle;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Jérôme SUROS - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2023-08-03 depuis l'observation null;Epinephelus merra;Non qualifié;;;60002174;73132192|73132196|73132193|73132194|73132198|73132197|73132199|73132195|73132187|73132186;72389955|72389927|72389938|72389939|72389951;Zones marines;126;244;;;03/08/2023;03/08/2023;Non qualifié;;;1;;;09:25:00;;;;1;;;;;;;03/08/2023;03/08/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;28/01/2022;1;Epinephelus merra;Acropore digité;2;1;11;1680;Substrat dur colonisé;Présence;20;2;00 - 03 m;Nulle;Fort;Brise;Belle;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Jérôme SUROS - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2023-08-03 depuis l'observation null;Epinephelus merra;Non qualifié;;;60002174;73132192|73132196|73132193|73132194|73132198|73132197|73132199|73132195|73132187|73132186;72389946|72389947|72389948|72389963|72389933;Zones marines;126;244;;;03/08/2023;03/08/2023;Non qualifié;;;1;;;09:25:00;;;;1;;;;;;;03/08/2023;03/08/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;28/01/2022;1;Epinephelus merra;Algues gazonnantes;3;1;7;70;Corail mort en place;Présence;20;2;00 - 03 m;Nulle;Fort;Brise;Belle;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Jérôme SUROS - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2023-08-03 depuis l'observation null - CS mort;Epinephelus merra;Non qualifié;;;60002174;73132192|73132196|73132193|73132194|73132198|73132197|73132199|73132195|73132187|73132186;72389928|72389968|72389942|72389967|72389957;Zones marines;126;244;;;03/08/2023;03/08/2023;Non qualifié;;;1;;;09:25:00;;;;1;;;;;;;03/08/2023;03/08/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;28/01/2022;1;Epinephelus merra;Algues gazonnantes;4;1;10;400;Corail mort en place;Absence;20;2;00 - 03 m;Nulle;Fort;Brise;Belle;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Jérôme SUROS - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2023-08-03 depuis l'observation null - ACB mort;Epinephelus merra;Non qualifié;;;60002174;73132192|73132196|73132193|73132194|73132198|73132197|73132199|73132195|73132187|73132186;72389952|72389931|72389935|72389934|72389954;Zones marines;126;244;;;03/08/2023;03/08/2023;Non qualifié;;;1;;;09:25:00;;;;1;;;;;;;03/08/2023;03/08/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;28/01/2022;1;Epinephelus merra;Algues gazonnantes;5;1;14;1190;Corail mort en place;Présence;20;2;00 - 03 m;Nulle;Fort;Brise;Belle;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Jérôme SUROS - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2023-08-03 depuis l'observation null - ACB mort;Epinephelus merra;Non qualifié;;;60002174;73132192|73132196|73132193|73132194|73132198|73132197|73132199|73132195|73132187|73132186;72389945|72389932|72389953|72389926|72389941;Zones marines;126;244;;;03/08/2023;03/08/2023;Non qualifié;;;1;;;09:25:00;;;;1;;;;;;;03/08/2023;03/08/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;28/01/2022;1;Epinephelus merra;Algues gazonnantes;6;1;10;1330;Corail mort en place;Présence;20;2;00 - 03 m;Nulle;Fort;Brise;Belle;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Jérôme SUROS - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2023-08-03 depuis l'observation null - ACB mort;Epinephelus merra;Non qualifié;;;60002174;73132192|73132196|73132193|73132194|73132198|73132197|73132199|73132195|73132187|73132186;72389969|72389965|72389959|72389929|72389964;Zones marines;126;244;;;03/08/2023;03/08/2023;Non qualifié;;;1;;;09:25:00;;;;1;;;;;;;03/08/2023;03/08/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;28/01/2022;1;Epinephelus merra;Algues gazonnantes;7;1;12;1360;Corail mort en place;Présence;20;2;00 - 03 m;Nulle;Fort;Brise;Belle;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Jérôme SUROS - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2023-08-03 depuis l'observation null - ACB mort;Epinephelus merra;Non qualifié;;;60002174;73132192|73132196|73132193|73132194|73132198|73132197|73132199|73132195|73132187|73132186;72389937|72389930|72389956|72389958|72389949;Zones marines;126;244;;;03/08/2023;03/08/2023;Non qualifié;;;1;;;09:25:00;;;;1;;;;;;;03/08/2023;03/08/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;28/01/2022;1;Epinephelus merra;Algues gazonnantes;8;1;13;820;Corail mort en place;Absence;20;2;00 - 03 m;Nulle;Fort;Brise;Belle;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Jérôme SUROS - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2023-08-03 depuis l'observation null - ACB mort;Epinephelus merra;Non qualifié;;;60002174;73132192|73132196|73132193|73132194|73132198|73132197|73132199|73132195|73132187|73132186;72389960|72389950|72389961|72389966|72389944;Zones marines;126;244;;;03/08/2023;03/08/2023;Non qualifié;;;1;;;09:25:00;;;;1;;;;;;;03/08/2023;03/08/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;28/01/2022;1;Epinephelus merra;Algues gazonnantes;9;1;8;610;Débris;Présence;20;2;00 - 03 m;Nulle;Fort;Brise;Belle;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Jérôme SUROS - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2023-08-03 depuis l'observation null;Epinephelus merra;Non qualifié;;;60002174;73132192|73132196|73132193|73132194|73132198|73132197|73132199|73132195|73132187|73132186;72389943|72389925|72389936|72389962|72389940;Zones marines;126;244;;;03/08/2023;03/08/2023;Non qualifié;;;1;;;09:25:00;;;;1;;;;;;;03/08/2023;03/08/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;08/12/2022;1;Epinephelus merra;Algues gazonnantes;1;1;10;70;Corail mort en place;Présence;20;2;00 - 03 m;Nulle;Fort;Brise;Calme;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH09-2023_Belt_Poisson-ZIP;;;Résultat dupliqué le 2023-09-27 depuis l'observation GH10-2023_Belt_Poisson-ZIP - CB mort;Epinephelus merra;Non qualifié;;;60002174;73192874|73192879|73192878|73192880|73192875|73192877|73192876|73192881|73192859|73192858;72520403|72520406|72520405|72520407|72520408;Zones marines;126;244;;hab faible - prof 0.3-0.7m - vu E. macrospilos de 35 cm mais hors du transcect;27/09/2023;27/09/2023;Non qualifié;;;1;;;10:44:00;;;;1;;;;;;;27/09/2023;27/09/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;08/12/2022;1;Epinephelus merra;Algues gazonnantes;2;1;14;1600;Corail mort en place;Présence;20;2;00 - 03 m;Nulle;Fort;Brise;Calme;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH09-2023_Belt_Poisson-ZIP;;;Résultat dupliqué le 2023-09-27 depuis l'observation GH10-2023_Belt_Poisson-ZIP - CS mort;Epinephelus merra;Non qualifié;;;60002174;73192874|73192879|73192878|73192880|73192875|73192877|73192876|73192881|73192859|73192858;72520409|72520410|72520411|72520412|72520413;Zones marines;126;244;;hab faible - prof 0.3-0.7m - vu E. macrospilos de 35 cm mais hors du transcect;27/09/2023;27/09/2023;Non qualifié;;;1;;;10:44:00;;;;1;;;;;;;27/09/2023;27/09/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;08/12/2022;1;Epinephelus merra;Non-Acropore massif;3;1;15;100;Substrat dur colonisé;Absence;20;2;00 - 03 m;Nulle;Fort;Brise;Calme;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH09-2023_Belt_Poisson-ZIP;;;Résultat dupliqué le 2023-09-27 depuis l'observation GH10-2023_Belt_Poisson-ZIP;Epinephelus merra;Non qualifié;;;60002174;73192874|73192879|73192878|73192880|73192875|73192877|73192876|73192881|73192859|73192858;72520414|72520415|72520416|72520401|72520400;Zones marines;126;244;;hab faible - prof 0.3-0.7m - vu E. macrospilos de 35 cm mais hors du transcect;27/09/2023;27/09/2023;Non qualifié;;;1;;;10:44:00;;;;1;;;;;;;27/09/2023;27/09/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH09;08/12/2022;1;Epinephelus merra;;4;2;8;800;Sable;Absence;20;2;00 - 03 m;Nulle;Fort;Brise;Calme;Faible;Montante;Forte;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010458;126-P-244;126 - Réunion;55,22161;55,22161;-21,08205;-21,08205;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH09-2023_Belt_Poisson-ZIP;;;Résultat dupliqué le 2023-09-27 depuis l'observation GH10-2023_Belt_Poisson-ZIP;Epinephelus merra;Non qualifié;;;60002174;73192874|73192879|73192878|73192880|73192875|73192877|73192876|73192881|73192859|73192858;72520417|72520418|72520419|72520404|72520402;Zones marines;126;244;;hab faible - prof 0.3-0.7m - vu E. macrospilos de 35 cm mais hors du transcect;27/09/2023;27/09/2023;Non qualifié;;;1;;;10:44:00;;;;1;;;;;;;27/09/2023;27/09/2023;Non qualifié;;;55,22161;55,22161;-21,08205;-21,08205;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH10;27/12/2007;1;Epinephelus merra;;1;1;16;60;Débris;Absence;20;2;;Nulle;Moyen;Calme;Calme;NA;Descendante;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010459;126-P-245;126 - Réunion;55,22168;55,22168;-21,08241;-21,08241;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH10-2008_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952062|69952063|69952066|69952064|69952061|69952060|69952065|69957368|69957367;67301027|67301025|67301029|67301032|67301023;Zones marines;126;245;;Conditions d'observation de la station n'ayant pas de correspondance dans les fichiers historiques, la date et les conditions environnementales ont été extrapolées depuis le point GH08 - Absence de données benthos pour cette observation - Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;4;07/02/2019;07/02/2019;Non qualifié;;;55,22168;55,22168;-21,08241;-21,08241;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH10;27/12/2007;1;Epinephelus merra;Acropore branchu;2;1;8;630;Substrat dur colonisé;Absence;20;2;;Nulle;Moyen;Calme;Calme;NA;Descendante;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010459;126-P-245;126 - Réunion;55,22168;55,22168;-21,08241;-21,08241;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH10-2008_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952062|69952063|69952066|69952064|69952061|69952060|69952065|69957368|69957367;67301035|67301034|67301036|67301037|67301033;Zones marines;126;245;;Conditions d'observation de la station n'ayant pas de correspondance dans les fichiers historiques, la date et les conditions environnementales ont été extrapolées depuis le point GH08 - Absence de données benthos pour cette observation - Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;4;07/02/2019;07/02/2019;Non qualifié;;;55,22168;55,22168;-21,08241;-21,08241;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH10;27/12/2007;1;Epinephelus merra;Algues gazonnantes;3;1;16;650;Corail mort en place;Présence;20;2;;Nulle;Moyen;Calme;Calme;NA;Descendante;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010459;126-P-245;126 - Réunion;55,22168;55,22168;-21,08241;-21,08241;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH10-2008_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019 - ACB mort;Epinephelus merra;Non qualifié;;;60002174;69952062|69952063|69952066|69952064|69952061|69952060|69952065|69957368|69957367;67301028|67301026|67301030|67301031|67301024;Zones marines;126;245;;Conditions d'observation de la station n'ayant pas de correspondance dans les fichiers historiques, la date et les conditions environnementales ont été extrapolées depuis le point GH08 - Absence de données benthos pour cette observation - Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;4;07/02/2019;07/02/2019;Non qualifié;;;55,22168;55,22168;-21,08241;-21,08241;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GH10;27/12/2007;1;Epinephelus merra;Acropore branchu;4;1;18;1320;Substrat dur colonisé;Présence;20;2;;Nulle;Moyen;Calme;Calme;NA;Descendante;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010459;126-P-245;126 - Réunion;55,22168;55,22168;-21,08241;-21,08241;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GH10-2008_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952062|69952063|69952066|69952064|69952061|69952060|69952065|69957368|69957367;67301040|67301039|67301041|67301042|67301038;Zones marines;126;245;;Conditions d'observation de la station n'ayant pas de correspondance dans les fichiers historiques, la date et les conditions environnementales ont été extrapolées depuis le point GH08 - Absence de données benthos pour cette observation - Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;4;07/02/2019;07/02/2019;Non qualifié;;;55,22168;55,22168;-21,08241;-21,08241;Non
